System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:54:00:013, 41762453275102,  533.118,   53.000, 2900,  17.295,9809.398,2724.833,  12.797,7369.176,2046.993, 60,  0,   0.000,   0.000,   0.000,   0.041,  63.727,  17.702,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  89.478
13:54:00:134, 41762746058480,  533.239,   57.000, 2500,  14.997,9811.213,2725.337,  10.660,7370.466,2047.352, 61,  0,   0.000,   0.000,   0.000,   0.109,  63.740,  17.706,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  87.305
13:54:00:259, 41763048738484,  533.364,   57.000, 3800,  18.334,9813.507,2725.974,  13.807,7372.194,2047.832, 65,  0,   0.000,   0.000,   0.000,   0.042,  63.745,  17.707,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  89.008
13:54:00:382, 41763344469130,  533.486,   50.000, 2900,  15.718,9815.428,2726.508,  11.233,7373.567,2048.213, 63,  0,   0.000,   0.000,   0.000,   0.056,  63.752,  17.709,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  13.851
13:54:00:508, 41763650412396,  533.612,   53.000, 3700,  16.926,9817.569,2727.102,  12.243,7375.115,2048.643, 64,  0,   0.000,   0.000,   0.000,   0.189,  63.776,  17.716,  24.000,  51.000, 105.000,   0.000,   0.000,  373,  42.818
13:54:00:628, 41763940730348,  533.732,   50.000, 3800,  16.814,9819.587,2727.663,  12.135,7376.571,2049.048, 64,  0,   0.000,   0.000,   0.000,   0.198,  63.800,  17.722,  24.000,  51.000, 105.000,   0.000,   0.000,   68,  60.050
13:54:00:737, 41764202642630,  533.841,   53.000, 2900,  17.266,9821.456,2728.182,  12.698,7377.946,2049.429, 60,  0,   0.000,   0.000,   0.000,   0.117,  63.813,  17.726,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  88.369
13:54:00:862, 41764506009497,  533.966,   50.000, 3000,  15.288,9823.373,2728.715,  10.842,7379.306,2049.807, 64,  0,   0.000,   0.000,   0.000,   0.009,  63.814,  17.726,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  72.479
13:54:00:986, 41764805854133,  534.090,   62.000, 3600,  18.663,9825.686,2729.357,  14.009,7381.042,2050.289, 64,  0,   0.000,   0.000,   0.000,   0.119,  63.828,  17.730,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  76.378
13:54:01:111, 41765110272608,  534.216,   58.000, 3800,  23.496,9828.643,2730.179,  19.201,7383.458,2050.961, 66,  0,   0.000,   0.000,   0.000,   0.146,  63.847,  17.735,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  86.972
13:54:01:233, 41765402751455,  534.337,   48.000, 2000,  14.821,9830.435,2730.676,  11.171,7384.809,2051.336, 61,  0,   0.000,   0.000,   0.000,   0.088,  63.857,  17.738,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  89.412
13:54:01:340, 41765663383660,  534.445,   53.000, 2900,  17.366,9832.306,2731.196,  12.830,7386.191,2051.720, 66,  0,   0.000,   0.000,   0.000,   0.057,  63.864,  17.740,  24.000,  51.000, 105.000,   0.000,   0.000,   64,  89.505
13:54:01:465, 41765965380899,  534.569,   54.000, 2700,  19.151,9834.696,2731.860,  14.592,7388.013,2052.226, 60,  0,   0.000,   0.000,   0.000,   0.097,  63.876,  17.743,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  84.591
13:54:01:587, 41766259578620,  534.691,   48.000, 2700,  17.149,9836.782,2732.439,  12.616,7389.547,2052.652, 59,  0,   0.000,   0.000,   0.000,   0.047,  63.881,  17.745,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  90.545
13:54:01:710, 41766557443342,  534.814,   53.000, 3800,  17.941,9838.991,2733.053,  13.424,7391.200,2053.111, 65,  0,   0.000,   0.000,   0.000,   0.209,  63.907,  17.752,  24.000,  51.000, 105.000,   0.000,   0.000,  105,  42.670
13:54:01:832, 41766853295606,  534.936,   51.000, 3800,  18.544,9841.259,2733.683,  13.907,7392.900,2053.583, 66,  0,   0.000,   0.000,   0.000,   0.185,  63.930,  17.758,  24.000,  51.000, 105.000,   0.000,   0.000,   67,  86.639
13:54:01:939, 41767111844472,  535.043,   56.000, 2800,  20.963,9843.499,2734.305,  16.458,7394.659,2054.072, 66,  0,   0.000,   0.000,   0.000,   0.070,  63.937,  17.760,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  89.203
13:54:02:063, 41767410843129,  535.167,   53.000, 3700,  16.927,9845.591,2734.886,  12.471,7396.201,2054.500, 65,  0,   0.000,   0.000,   0.000,   0.074,  63.946,  17.763,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  90.228
13:54:02:184, 41767704901856,  535.288,   56.000, 2900,  17.841,9847.760,2735.489,  13.258,7397.812,2054.948, 66,  0,   0.000,   0.000,   0.000,   0.157,  63.965,  17.768,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  89.267
13:54:02:310, 41768008229505,  535.414,   53.000, 2900,  13.802,9849.490,2735.970,   9.387,7398.989,2055.275, 61,  0,   0.000,   0.000,   0.000,   0.058,  63.973,  17.770,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  86.229
13:54:02:448, 41768343029909,  535.552,   60.000, 3400,  18.526,9852.054,2736.682,  13.923,7400.916,2055.810, 63,  0,   0.000,   0.000,   0.000,   0.060,  63.981,  17.773,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  85.370
13:54:02:572, 41768643615856,  535.676,   60.000, 2900,  20.398,9854.589,2737.386,  16.154,7402.923,2056.368, 66,  0,   0.000,   0.000,   0.000,   0.326,  64.022,  17.784,  24.000,  51.000, 105.000,   0.000,   0.000,  175,  69.529
13:54:02:696, 41768944102330,  535.801,   51.000, 1700,  14.499,9856.390,2737.886,   9.907,7404.154,2056.709, 59,  0,   0.000,   0.000,   0.000,   0.183,  64.044,  17.790,  24.000,  51.000, 105.000,   0.000,   0.000,  104,  60.382
13:54:02:820, 41769242475473,  535.924,   52.000, 2500,  16.656,9858.444,2738.457,  12.043,7405.639,2057.122, 61,  0,   0.000,   0.000,   0.000,   0.138,  64.061,  17.795,  24.000,  51.000, 105.000,   0.000,   0.000,   73,  82.116
13:54:02:928, 41769503458909,  536.032,   49.000, 3800,  15.743,9860.142,2738.928,  11.409,7406.870,2057.464, 59,  0,   0.000,   0.000,   0.000,   0.005,  64.062,  17.795,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  85.626
13:54:03:049, 41769797037429,  536.153,   49.000, 3800,  19.622,9862.523,2739.590,  15.387,7408.737,2057.983, 64,  0,   0.000,   0.000,   0.000,   0.036,  64.066,  17.796,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  56.872
13:54:03:158, 41770060601829,  536.262,   54.000, 3400,  18.972,9864.590,2740.164,  14.281,7410.293,2058.415, 65,  0,   0.000,   0.000,   0.000,   0.143,  64.082,  17.800,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  72.215
13:54:03:281, 41770357107174,  536.385,   56.000, 2900,  18.304,9866.834,2740.787,  13.742,7411.977,2058.883, 65,  0,   0.000,   0.000,   0.000,   0.090,  64.093,  17.804,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  84.276
13:54:03:403, 41770652733267,  536.507,   53.000, 3800,  18.011,9869.035,2741.399,  13.470,7413.623,2059.340, 65,  0,   0.000,   0.000,   0.000,   0.032,  64.097,  17.805,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  91.914
13:54:03:512, 41770917654893,  536.616,   56.000, 2900,  17.846,9870.989,2741.941,  13.309,7415.081,2059.745, 65,  0,   0.000,   0.000,   0.000,   0.084,  64.106,  17.807,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  89.980
13:54:03:635, 41771213832092,  536.739,   50.000, 3500,  16.798,9873.045,2742.513,  12.108,7416.563,2060.156, 62,  0,   0.000,   0.000,   0.000,   0.205,  64.131,  17.814,  24.000,  51.000, 105.000,   0.000,   0.000,  122,  72.914
13:54:03:759, 41771515669450,  536.864,   60.000, 3700,  16.050,9875.048,2743.069,  11.369,7417.982,2060.550, 65,  0,   0.000,   0.000,   0.000,   0.254,  64.163,  17.823,  24.000,  51.000, 105.000,   0.000,   0.000,  240,  53.322
13:54:03:880, 41771808481314,  536.985,   63.000, 3800,  21.789,9877.685,2743.801,  17.061,7420.047,2061.124, 69,  0,   0.000,   0.000,   0.000,   0.149,  64.181,  17.828,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  69.855
13:54:03:988, 41772069041998,  537.092,   63.000, 3000,  20.610,9879.905,2744.418,  15.911,7421.760,2061.600, 64,  0,   0.000,   0.000,   0.000,   0.107,  64.192,  17.831,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  85.499
13:54:04:095, 41772328838299,  537.200,   53.000, 2900,  15.291,9881.547,2744.874,  10.799,7422.920,2061.922, 63,  0,   0.000,   0.000,   0.000,   0.046,  64.197,  17.833,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  86.903
13:54:04:218, 41772624588190,  537.322,   53.000, 1800,  16.190,9883.526,2745.424,  11.644,7424.343,2062.318, 61,  0,   0.000,   0.000,   0.000,   0.094,  64.209,  17.836,  24.000,  51.000, 105.000,   0.000,   0.000,   92,  79.192
13:54:04:342, 41772925415021,  537.446,   55.000, 3800,  18.404,9885.815,2746.060,  13.879,7426.069,2062.797, 66,  0,   0.000,   0.000,   0.000,   0.002,  64.209,  17.836,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  74.747
13:54:04:451, 41773188251084,  537.555,   56.000, 3800,  19.706,9887.956,2746.654,  15.205,7427.721,2063.256, 64,  0,   0.000,   0.000,   0.000,   0.033,  64.212,  17.837,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  85.577
13:54:04:574, 41773487262742,  537.679,   45.000, 2900,  15.544,9889.877,2747.188,  11.237,7429.110,2063.642, 66,  0,   0.000,   0.000,   0.000,   0.160,  64.232,  17.842,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  87.652
13:54:04:684, 41773751728972,  537.788,   51.000, 3800,  17.529,9891.793,2747.720,  13.974,7430.638,2064.066, 67,  0,   0.000,   0.000,   0.000,   0.059,  64.239,  17.844,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  91.002
13:54:04:794, 41774018751471,  537.898,   52.000, 3800,  18.938,9893.884,2748.301,  14.245,7432.210,2064.503, 63,  0,   0.000,   0.000,   0.000,   0.155,  64.256,  17.849,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  90.037
13:54:04:916, 41774313883393,  538.020,   55.000, 3400,  16.762,9895.928,2748.869,  12.231,7433.702,2064.917, 62,  0,   0.000,   0.000,   0.000,   0.062,  64.263,  17.851,  24.000,  51.000, 105.000,   0.000,   0.000,    8,  75.783
13:54:05:026, 41774579086818,  538.130,   48.000, 3200,  15.101,9897.584,2749.329,  10.613,7434.866,2065.240, 63,  0,   0.000,   0.000,   0.000,   0.092,  64.273,  17.854,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  74.523
13:54:05:147, 41774872384279,  538.251,   59.000, 2900,  17.666,9899.726,2749.924,  12.997,7436.441,2065.678, 64,  0,   0.000,   0.000,   0.000,   0.157,  64.292,  17.859,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  88.211
13:54:05:288, 41775213681070,  538.392,   55.000, 2000,  15.851,9901.962,2750.545,  11.170,7438.017,2066.116, 60,  0,   0.000,   0.000,   0.000,   0.273,  64.331,  17.870,  24.000,  51.000, 105.000,   0.000,   0.000,  177,  67.960
13:54:05:412, 41775512573211,  538.516,   62.000, 3800,  21.587,9904.629,2751.286,  16.972,7440.114,2066.698, 68,  0,   0.000,   0.000,   0.000,   0.093,  64.342,  17.873,  24.000,  51.000, 105.000,   0.000,   0.000,  101,  74.750
13:54:05:519, 41775772953587,  538.623,   63.000, 2000,  20.030,9906.785,2751.885,  16.166,7441.854,2067.182, 61,  0,   0.000,   0.000,   0.000,   0.013,  64.344,  17.873,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  88.016
13:54:05:642, 41776070306616,  538.746,   56.000, 3000,  17.447,9908.929,2752.480,  12.774,7443.424,2067.618, 63,  0,   0.000,   0.000,   0.000,   0.163,  64.364,  17.879,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  86.491
13:54:05:750, 41776331627428,  538.854,   48.000, 2400,  13.676,9910.407,2752.891,   9.203,7444.418,2067.894, 58,  0,   0.000,   0.000,   0.000,   0.090,  64.374,  17.882,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  88.808
13:54:05:873, 41776628787962,  538.977,   47.000, 3600,  15.208,9912.275,2753.410,  10.579,7445.718,2068.255, 63,  0,   0.000,   0.000,   0.000,   0.199,  64.398,  17.888,  24.000,  51.000, 105.000,   0.000,   0.000,  202,  58.127
13:54:05:981, 41776890007317,  539.085,   51.000, 3800,  19.190,9914.347,2753.985,  14.666,7447.301,2068.695, 59,  0,   0.000,   0.000,   0.000,   0.094,  64.408,  17.891,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  80.921
13:54:06:106, 41777193490275,  539.211,   55.000, 3800,  21.848,9917.087,2754.747,  17.265,7449.467,2069.296, 67,  0,   0.000,   0.000,   0.000,   0.055,  64.415,  17.893,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  89.629
13:54:06:214, 41777453410223,  539.318,   53.000, 2000,  18.437,9919.068,2755.297,  13.889,7450.959,2069.711, 61,  0,   0.000,   0.000,   0.000,   0.059,  64.421,  17.895,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  87.633
13:54:06:337, 41777751942291,  539.441,   47.000, 3400,  15.057,9920.926,2755.813,  10.859,7452.299,2070.083, 59,  0,   0.000,   0.000,   0.000,   0.174,  64.443,  17.901,  24.000,  51.000, 105.000,   0.000,   0.000,  108,  77.991
13:54:06:459, 41778046921987,  539.563,   48.000, 3800,  19.084,9923.253,2756.459,  14.435,7454.059,2070.572, 66,  0,   0.000,   0.000,   0.000,   0.215,  64.469,  17.908,  24.000,  51.000, 105.000,   0.000,   0.000,  289,  53.692
13:54:06:568, 41778309153477,  539.672,   56.000, 2600,  18.870,9925.299,2757.027,  14.186,7455.597,2070.999, 61,  0,   0.000,   0.000,   0.000,   0.212,  64.492,  17.914,  24.000,  51.000, 105.000,   0.000,   0.000,   73,  44.813
13:54:06:690, 41778605968330,  539.794,   54.000, 3400,  19.279,9927.664,2757.684,  14.689,7457.399,2071.500, 65,  0,   0.000,   0.000,   0.000,   0.120,  64.507,  17.919,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  86.816
13:54:06:829, 41778942559673,  539.934,   66.000, 3500,  17.117,9930.046,2758.346,  12.405,7459.125,2071.979, 65,  0,   0.000,   0.000,   0.000,   0.218,  64.537,  17.927,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  90.300
13:54:06:953, 41779241765398,  540.057,   61.000, 3500,  21.899,9932.754,2759.098,  17.710,7461.316,2072.588, 67,  0,   0.000,   0.000,   0.000,   0.039,  64.542,  17.928,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  88.928
13:54:07:061, 41779503943916,  540.166,   50.000, 2900,  16.254,9934.516,2759.588,  11.965,7462.612,2072.948, 62,  0,   0.000,   0.000,   0.000,   0.046,  64.547,  17.930,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  90.143
13:54:07:169, 41779764088670,  540.273,   51.000, 2900,  15.570,9936.190,2760.053,  10.924,7463.787,2073.274, 62,  0,   0.000,   0.000,   0.000,   0.175,  64.566,  17.935,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  90.020
13:54:07:292, 41780062997221,  540.397,   48.000, 2900,  16.340,9938.209,2760.614,  11.793,7465.244,2073.679, 64,  0,   0.000,   0.000,   0.000,   0.173,  64.587,  17.941,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  92.112
13:54:07:400, 41780322674898,  540.504,   52.000, 3300,  20.515,9940.411,2761.225,  15.852,7466.946,2074.152, 66,  0,   0.000,   0.000,   0.000,   0.223,  64.611,  17.948,  24.000,  51.000, 105.000,   0.000,   0.000,  164,  68.715
13:54:07:510, 41780588979098,  540.614,   50.000, 3800,  16.471,9942.224,2761.729,  12.475,7468.319,2074.533, 64,  0,   0.000,   0.000,   0.000,   0.273,  64.641,  17.956,  24.000,  51.000, 105.000,   0.000,   0.000,  144,  63.362
13:54:07:620, 41780854520023,  540.724,   49.000, 3800,  16.976,9944.087,2762.247,  13.347,7469.784,2074.940, 67,  0,   0.000,   0.000,   0.000,   0.127,  64.655,  17.960,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  92.505
13:54:07:726, 41781111653355,  540.830,   54.000, 3800,  20.641,9946.281,2762.856,  16.119,7471.497,2075.416, 67,  0,   0.000,   0.000,   0.000,   0.066,  64.662,  17.962,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  83.994
13:54:07:834, 41781373664778,  540.939,   50.000, 2900,  17.637,9948.192,2763.387,  12.970,7472.902,2075.806, 64,  0,   0.000,   0.000,   0.000,   0.194,  64.683,  17.968,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  89.800
13:54:07:956, 41781667891770,  541.060,   48.000, 2900,  16.054,9950.144,2763.929,  11.326,7474.280,2076.189, 62,  0,   0.000,   0.000,   0.000,   0.258,  64.715,  17.976,  24.000,  51.000, 105.000,   0.000,   0.000,   98,  80.185
13:54:08:078, 41781963545838,  541.182,   55.000, 3700,  18.640,9952.422,2764.562,  14.091,7476.002,2076.667, 65,  0,   0.000,   0.000,   0.000,   0.093,  64.726,  17.979,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  84.048
13:54:08:202, 41782264152618,  541.307,   51.000, 3300,  15.288,9954.322,2765.089,  10.752,7477.338,2077.038, 61,  0,   0.000,   0.000,   0.000,   0.151,  64.745,  17.985,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  77.181
13:54:08:325, 41782560649390,  541.429,   64.000, 3800,  20.530,9956.838,2765.788,  15.958,7479.293,2077.582, 68,  0,   0.000,   0.000,   0.000,   0.174,  64.766,  17.991,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  88.611
13:54:08:448, 41782858379089,  541.552,   63.000, 3300,  25.513,9959.978,2766.660,  20.775,7481.850,2078.292, 70,  0,   0.000,   0.000,   0.000,   0.099,  64.778,  17.994,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  88.084
13:54:08:571, 41783155990661,  541.675,   58.000, 3200,  21.692,9962.646,2767.402,  17.111,7483.955,2078.876, 66,  0,   0.000,   0.000,   0.000,   0.066,  64.786,  17.996,  24.000,  51.000, 105.000,   0.000,   0.000,   72,  89.432
13:54:08:680, 41783421601573,  541.785,   46.000, 3800,  15.140,9964.308,2767.863,  11.216,7485.187,2079.218, 62,  0,   0.000,   0.000,   0.000,   0.072,  64.794,  17.998,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  83.885
13:54:08:789, 41783683979572,  541.894,   43.000, 3800,  13.849,9965.810,2768.281,  11.158,7486.397,2079.555, 66,  0,   0.000,   0.000,   0.000,   0.075,  64.802,  18.001,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  90.891
13:54:08:898, 41783947013494,  542.002,   52.000, 3800,  20.351,9968.023,2768.895,  16.133,7488.151,2080.042, 65,  0,   0.000,   0.000,   0.000,   0.008,  64.803,  18.001,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  87.227
13:54:09:021, 41784245386088,  542.126,   55.000, 3800,  19.795,9970.465,2769.574,  14.986,7489.999,2080.555, 65,  0,   0.000,   0.000,   0.000,   0.238,  64.833,  18.009,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  90.588
13:54:09:129, 41784504819122,  542.233,   52.000, 2900,  18.742,9972.475,2770.132,  14.043,7491.505,2080.974, 65,  0,   0.000,   0.000,   0.000,   0.203,  64.854,  18.015,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  90.785
13:54:09:238, 41784770396767,  542.343,   52.000, 3800,  16.306,9974.265,2770.629,  11.644,7492.783,2081.329, 66,  0,   0.000,   0.000,   0.000,   0.206,  64.877,  18.021,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  90.149
13:54:09:361, 41785067676105,  542.466,   47.000, 3800,  16.823,9976.332,2771.203,  12.339,7494.300,2081.750, 64,  0,   0.000,   0.000,   0.000,   0.041,  64.882,  18.023,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  91.442
13:54:09:469, 41785328565134,  542.573,   55.000, 3800,  19.549,9978.440,2771.789,  14.677,7495.882,2082.190, 67,  0,   0.000,   0.000,   0.000,   0.314,  64.916,  18.032,  24.000,  51.000, 105.000,   0.000,   0.000,   97,  57.998
13:54:09:592, 41785626020542,  542.696,   57.000, 2200,  19.253,9980.807,2772.447,  14.605,7497.678,2082.688, 62,  0,   0.000,   0.000,   0.000,   0.215,  64.942,  18.040,  24.000,  51.000, 105.000,   0.000,   0.000,   85,  65.962
13:54:09:714, 41785922284710,  542.819,   58.000, 2900,  16.402,9982.816,2773.004,  12.757,7499.240,2083.122, 65,  0,   0.000,   0.000,   0.000,   0.044,  64.948,  18.041,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  89.016
