System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:18:20:842, 36587337881527,   64.067,   25.000, 1300,   4.756, 530.165, 147.268,   2.212, 327.487,  90.969, 49,  0,   0.000,   0.000,   0.000,   0.070,  13.213,   3.670,  24.000,  51.000, 105.000,   0.000,   0.000,   92,  57.132
13:18:20:965, 36587634545631,   64.189,   31.000, 1300,   4.259, 530.688, 147.413,   1.679, 327.693,  91.026, 49,  0,   0.000,   0.000,   0.000,   0.088,  13.223,   3.673,  24.000,  51.000, 105.000,   0.000,   0.000,  126,  77.545
13:18:21:090, 36587938374194,   64.315,   32.000, 1400,   6.333, 531.483, 147.634,   2.774, 328.041,  91.123, 48,  0,   0.000,   0.000,   0.000,   0.121,  13.239,   3.677,  24.000,  51.000, 105.000,   0.000,   0.000,  211,  62.644
13:18:21:216, 36588241233986,   64.440,   30.000, 3800,   7.802, 532.460, 147.905,   4.390, 328.591,  91.275, 58,  0,   0.000,   0.000,   0.000,   0.088,  13.250,   3.680,  24.000,  51.000, 105.000,   0.000,   0.000,  141,  52.937
13:18:21:357, 36588582437710,   64.581,   43.000, 3800,  17.370, 534.909, 148.586,  13.858, 330.545,  91.818, 55,  0,   0.000,   0.000,   0.000,   0.092,  13.263,   3.684,  24.000,  51.000, 105.000,   0.000,   0.000,   75,  83.716
13:18:21:465, 36588844340891,   64.689,   24.000, 2900,  12.693, 536.284, 148.968,   9.908, 331.618,  92.116, 60,  0,   0.000,   0.000,   0.000,   0.073,  13.271,   3.686,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  88.128
13:18:21:589, 36589143744820,   64.813,   21.000, 1300,   5.606, 536.977, 149.160,   3.112, 332.003,  92.223, 50,  0,   0.000,   0.000,   0.000,   0.097,  13.283,   3.690,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  88.804
13:18:21:697, 36589405451826,   64.921,   29.000, 1300,   4.219, 537.434, 149.287,   1.747, 332.192,  92.276, 49,  0,   0.000,   0.000,   0.000,   0.078,  13.291,   3.692,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  93.896
13:18:21:821, 36589705082821,   65.045,   30.000, 1300,   4.701, 538.016, 149.449,   2.201, 332.465,  92.351, 49,  0,   0.000,   0.000,   0.000,   0.086,  13.302,   3.695,  24.000,  51.000, 105.000,   0.000,   0.000,   83,  82.681
13:18:21:945, 36590004658831,   65.169,   28.000, 1300,   3.969, 538.508, 149.585,   1.549, 332.657,  92.405, 49,  0,   0.000,   0.000,   0.000,   0.031,  13.305,   3.696,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  91.821
13:18:22:069, 36590306443074,   65.294,   30.000, 1400,   4.837, 539.111, 149.753,   2.199, 332.931,  92.481, 49,  0,   0.000,   0.000,   0.000,   0.144,  13.323,   3.701,  24.000,  51.000, 105.000,   0.000,   0.000,  202,  61.622
13:18:22:178, 36590568993201,   65.402,   36.000, 1400,   5.294, 539.685, 149.913,   2.720, 333.226,  92.563, 50,  0,   0.000,   0.000,   0.000,   0.044,  13.328,   3.702,  24.000,  51.000, 105.000,   0.000,   0.000,   65,  89.455
13:18:22:310, 36590887159916,   65.534,   32.000, 1300,   5.957, 540.469, 150.130,   2.781, 333.592,  92.664, 48,  0,   0.000,   0.000,   0.000,   0.095,  13.341,   3.706,  24.000,  51.000, 105.000,   0.000,   0.000,   92,  32.647
13:18:22:430, 36591178677204,   65.654,   26.000, 1300,   4.577, 541.020, 150.283,   1.458, 333.768,  92.713, 49,  0,   0.000,   0.000,   0.000,   0.027,  13.344,   3.707,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  87.327
13:18:22:554, 36591477285646,   65.778,   32.000, 2000,   7.097, 541.896, 150.527,   4.180, 334.284,  92.857, 50,  0,   0.000,   0.000,   0.000,   0.103,  13.357,   3.710,  24.000,  51.000, 105.000,   0.000,   0.000,  135,  78.081
13:18:22:676, 36591774693222,   65.901,   28.000, 3800,  10.199, 543.150, 150.875,   6.854, 335.126,  93.091, 50,  0,   0.000,   0.000,   0.000,   0.069,  13.365,   3.713,  24.000,  51.000, 105.000,   0.000,   0.000,   59,  78.853
13:18:22:801, 36592075675595,   66.025,   33.000, 3800,  16.341, 545.183, 151.440,  13.348, 336.787,  93.552, 59,  0,   0.000,   0.000,   0.000,   0.155,  13.384,   3.718,  24.000,  51.000, 105.000,   0.000,   0.000,  167,  68.156
13:18:22:911, 36592341638222,   66.135,   28.000, 1600,   7.737, 546.034, 151.676,   4.997, 337.336,  93.705, 50,  0,   0.000,   0.000,   0.000,   0.189,  13.405,   3.724,  24.000,  51.000, 105.000,   0.000,   0.000,  233,  76.724
13:18:23:019, 36592604089028,   66.243,   23.000, 3700,   6.048, 546.690, 151.858,   3.444, 337.710,  93.808, 50,  0,   0.000,   0.000,   0.000,   0.130,  13.419,   3.728,  24.000,  51.000, 105.000,   0.000,   0.000,  145,  46.667
13:18:23:144, 36592905271478,   66.368,   27.000, 1400,   4.767, 547.283, 152.023,   2.223, 337.987,  93.885, 49,  0,   0.000,   0.000,   0.000,   0.085,  13.430,   3.731,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  85.258
13:18:23:266, 36593200929675,   66.490,   27.000, 2000,   6.233, 548.045, 152.235,   2.894, 338.340,  93.983, 50,  0,   0.000,   0.000,   0.000,   0.039,  13.435,   3.732,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  78.628
13:18:23:390, 36593501098915,   66.614,   26.000, 1300,   5.380, 548.713, 152.420,   2.286, 338.624,  94.062, 48,  0,   0.000,   0.000,   0.000,   0.108,  13.448,   3.736,  24.000,  51.000, 105.000,   0.000,   0.000,  198,  54.438
13:18:23:499, 36593765335712,   66.723,   28.000, 1400,   5.522, 549.316, 152.588,   2.596, 338.908,  94.141, 49,  0,   0.000,   0.000,   0.000,   0.122,  13.462,   3.739,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  45.383
13:18:23:623, 36594064197000,   66.847,   25.000, 3300,   8.391, 550.352, 152.876,   5.012, 339.527,  94.313, 50,  0,   0.000,   0.000,   0.000,   0.083,  13.472,   3.742,  24.000,  51.000, 105.000,   0.000,   0.000,  117,  67.891
13:18:23:749, 36594369828340,   66.973,   31.000, 3800,  12.021, 551.871, 153.298,   8.900, 340.651,  94.625, 51,  0,   0.000,   0.000,   0.000,   0.026,  13.475,   3.743,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  94.416
13:18:23:875, 36594674574876,   67.099,   31.000, 2400,  10.939, 553.249, 153.680,   6.355, 341.452,  94.848, 50,  0,   0.000,   0.000,   0.000,   0.268,  13.509,   3.752,  24.000,  51.000, 105.000,   0.000,   0.000,  212,  64.129
13:18:24:001, 36594978063993,   67.225,   36.000, 3800,  11.845, 554.735, 154.093,   8.806, 342.556,  95.155, 59,  0,   0.000,   0.000,   0.000,   0.096,  13.521,   3.756,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  90.455
13:18:24:124, 36595276701923,   67.348,   43.000, 3200,  15.921, 556.700, 154.639,  12.662, 344.119,  95.589, 56,  0,   0.000,   0.000,   0.000,   0.003,  13.521,   3.756,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  89.417
13:18:24:249, 36595578873244,   67.473,   28.000, 2900,  11.147, 558.093, 155.026,   8.403, 345.169,  95.880, 51,  0,   0.000,   0.000,   0.000,   0.050,  13.528,   3.758,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  92.465
13:18:24:379, 36595892360606,   67.603,   29.000, 1300,   4.797, 558.714, 155.198,   2.209, 345.455,  95.960, 50,  0,   0.000,   0.000,   0.000,   0.147,  13.547,   3.763,  24.000,  51.000, 105.000,   0.000,   0.000,  210,  59.498
13:18:24:497, 36596179676025,   67.721,   27.000, 3800,   5.213, 559.333, 155.370,   2.630, 345.768,  96.047, 49,  0,   0.000,   0.000,   0.000,   0.047,  13.552,   3.765,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  80.263
13:18:24:605, 36596439595252,   67.829,   27.000, 1500,   5.452, 559.919, 155.533,   2.989, 346.089,  96.136, 50,  0,   0.000,   0.000,   0.000,   0.124,  13.566,   3.768,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  87.911
13:18:24:743, 36596773417611,   67.967,   18.000, 2900,   5.108, 560.624, 155.729,   2.543, 346.440,  96.233, 52,  0,   0.000,   0.000,   0.000,   0.106,  13.580,   3.772,  24.000,  51.000, 105.000,   0.000,   0.000,  262,  66.988
13:18:24:865, 36597070071619,   68.089,   35.000, 1400,   4.851, 561.219, 155.894,   2.254, 346.716,  96.310, 49,  0,   0.000,   0.000,   0.000,   0.118,  13.595,   3.776,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  51.833
13:18:25:006, 36597411597214,   68.231,   25.000, 1400,   5.258, 561.961, 156.100,   2.735, 347.102,  96.417, 50,  0,   0.000,   0.000,   0.000,   0.045,  13.601,   3.778,  24.000,  51.000, 105.000,   0.000,   0.000,   83,  59.596
13:18:25:131, 36597712370027,   68.355,   26.000, 1300,   4.879, 562.568, 156.269,   2.026, 347.354,  96.487, 49,  0,   0.000,   0.000,   0.000,   0.140,  13.619,   3.783,  24.000,  51.000, 105.000,   0.000,   0.000,   88,  83.449
13:18:25:254, 36598011123319,   68.478,   27.000, 2600,   5.524, 563.250, 156.458,   2.419, 347.653,  96.570, 48,  0,   0.000,   0.000,   0.000,   0.076,  13.628,   3.786,  24.000,  51.000, 105.000,   0.000,   0.000,  225,  55.697
13:18:25:410, 36598387603162,   68.634,   29.000, 1900,   7.706, 564.449, 156.791,   4.501, 348.353,  96.765, 55,  0,   0.000,   0.000,   0.000,   0.131,  13.648,   3.791,  24.000,  51.000, 105.000,   0.000,   0.000,  138,  55.519
13:18:25:535, 36598690616513,   68.759,   32.000, 3800,  14.134, 566.219, 157.283,  11.295, 349.768,  97.158, 56,  0,   0.000,   0.000,   0.000,   0.067,  13.657,   3.794,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  89.937
13:18:25:660, 36598991385570,   68.884,   28.000, 2100,  12.746, 567.804, 157.723,   9.851, 350.993,  97.498, 51,  0,   0.000,   0.000,   0.000,   0.188,  13.680,   3.800,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  93.169
13:18:25:770, 36599259375677,   68.994,   26.000, 1300,   5.345, 568.396, 157.888,   2.928, 351.317,  97.588, 50,  0,   0.000,   0.000,   0.000,   0.018,  13.682,   3.801,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  95.239
13:18:25:895, 36599560450344,   69.119,   25.000, 1700,   4.210, 568.920, 158.033,   1.731, 351.533,  97.648, 48,  0,   0.000,   0.000,   0.000,   0.129,  13.698,   3.805,  24.000,  51.000, 105.000,   0.000,   0.000,  210,  49.722
13:18:26:002, 36599819602475,   69.226,   27.000, 2900,   5.348, 569.493, 158.193,   2.660, 351.818,  97.727, 49,  0,   0.000,   0.000,   0.000,   0.138,  13.713,   3.809,  24.000,  51.000, 105.000,   0.000,   0.000,  134,  71.069
13:18:26:111, 36600084126613,   69.335,   31.000, 1300,   5.452, 570.089, 158.358,   1.951, 352.031,  97.786, 50,  0,   0.000,   0.000,   0.000,   0.089,  13.723,   3.812,  24.000,  51.000, 105.000,   0.000,   0.000,   83,  81.408
13:18:26:220, 36600347778634,   69.444,   29.000, 1300,   4.093, 570.535, 158.482,   1.599, 352.205,  97.835, 50,  0,   0.000,   0.000,   0.000,   0.017,  13.724,   3.812,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  78.942
13:18:26:361, 36600689549106,   69.586,   34.000, 1500,   5.101, 571.256, 158.682,   1.965, 352.483,  97.912, 49,  0,   0.000,   0.000,   0.000,   0.035,  13.729,   3.814,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  92.326
13:18:26:479, 36600976150819,   69.704,   32.000, 1300,   3.736, 571.699, 158.805,   1.383, 352.647,  97.957, 49,  0,   0.000,   0.000,   0.000,   0.046,  13.735,   3.815,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  74.103
13:18:26:610, 36601290422376,   69.834,   31.000, 1300,   6.273, 572.514, 159.032,   2.211, 352.934,  98.037, 49,  0,   0.000,   0.000,   0.000,   0.078,  13.745,   3.818,  24.000,  51.000, 105.000,   0.000,   0.000,  121,  77.636
13:18:26:734, 36601591421451,   69.958,   29.000, 2900,   7.015, 573.386, 159.274,   3.421, 353.359,  98.155, 52,  0,   0.000,   0.000,   0.000,   0.103,  13.758,   3.822,  24.000,  51.000, 105.000,   0.000,   0.000,  217,  68.484
13:18:26:874, 36601928833428,   70.098,   31.000, 3800,  11.143, 574.940, 159.706,   8.124, 354.493,  98.470, 54,  0,   0.000,   0.000,   0.000,   0.146,  13.778,   3.827,  24.000,  51.000, 105.000,   0.000,   0.000,  142,  65.301
13:18:26:998, 36602228773048,   70.222,   34.000, 3400,  15.623, 576.878, 160.244,  12.316, 356.020,  98.894, 58,  0,   0.000,   0.000,   0.000,   0.037,  13.783,   3.829,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  89.385
13:18:27:107, 36602493677932,   70.331,   29.000, 1300,  10.866, 578.067, 160.574,   8.210, 356.919,  99.144, 50,  0,   0.000,   0.000,   0.000,   0.021,  13.785,   3.829,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  89.776
13:18:27:232, 36602794517859,   70.456,   25.000, 1300,   4.183, 578.588, 160.719,   1.568, 357.114,  99.198, 49,  0,   0.000,   0.000,   0.000,   0.149,  13.804,   3.834,  24.000,  51.000, 105.000,   0.000,   0.000,  193,  45.785
13:18:27:371, 36603131222181,   70.595,   29.000, 1300,   4.519, 579.216, 160.893,   1.945, 357.384,  99.273, 49,  0,   0.000,   0.000,   0.000,   0.130,  13.822,   3.839,  24.000,  51.000, 105.000,   0.000,   0.000,  188,  66.964
13:18:27:495, 36603431805863,   70.719,   30.000, 2900,   6.313, 580.001, 161.111,   3.639, 357.836,  99.399, 55,  0,   0.000,   0.000,   0.000,   0.053,  13.828,   3.841,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  85.090
13:18:27:636, 36603773213244,   70.860,   23.000, 1800,   6.699, 580.946, 161.374,   4.010, 358.402,  99.556, 48,  0,   0.000,   0.000,   0.000,   0.181,  13.854,   3.848,  24.000,  51.000, 105.000,   0.000,   0.000,   81,  81.151
13:18:27:746, 36604038307378,   70.970,   24.000, 2900,   5.622, 581.562, 161.545,   2.992, 358.730,  99.647, 54,  0,   0.000,   0.000,   0.000,   0.200,  13.876,   3.854,  24.000,  51.000, 105.000,   0.000,   0.000,  247,  56.803
13:18:27:854, 36604299980147,   71.078,   33.000, 2900,   8.882, 582.523, 161.812,   5.819, 359.359,  99.822, 49,  0,   0.000,   0.000,   0.000,   0.226,  13.900,   3.861,  24.000,  51.000, 105.000,   0.000,   0.000,  145,  62.888
13:18:27:963, 36604564313603,   71.187,   26.000, 1300,   4.935, 583.062, 161.962,   1.864, 359.563,  99.879, 48,  0,   0.000,   0.000,   0.000,   0.102,  13.911,   3.864,  24.000,  51.000, 105.000,   0.000,   0.000,   89,  75.143
13:18:28:089, 36604869260536,   71.313,   31.000, 1300,   5.963, 583.814, 162.171,   2.941, 359.934,  99.982, 49,  0,   0.000,   0.000,   0.000,   0.031,  13.915,   3.865,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  91.965
13:18:28:229, 36605206635231,   71.453,   25.000, 1500,   8.096, 584.943, 162.484,   5.207, 360.660, 100.183, 50,  0,   0.000,   0.000,   0.000,   0.114,  13.931,   3.870,  24.000,  51.000, 105.000,   0.000,   0.000,  180,  64.267
13:18:28:354, 36605509543099,   71.578,   51.000, 3800,  18.606, 587.273, 163.131,  15.415, 362.590, 100.719, 54,  0,   0.000,   0.000,   0.000,   0.127,  13.947,   3.874,  24.000,  51.000, 105.000,   0.000,   0.000,  141,  51.653
13:18:28:464, 36605775693184,   71.688,   24.000, 2400,  13.729, 588.783, 163.551,   9.368, 363.621, 101.006, 50,  0,   0.000,   0.000,   0.000,   0.153,  13.964,   3.879,  24.000,  51.000, 105.000,   0.000,   0.000,   98,  73.854
13:18:28:588, 36606075045082,   71.812,   22.000, 1300,   6.525, 589.591, 163.775,   3.975, 364.113, 101.142, 49,  0,   0.000,   0.000,   0.000,   0.122,  13.979,   3.883,  24.000,  51.000, 105.000,   0.000,   0.000,  126,  82.503
13:18:28:711, 36606374361100,   71.935,   26.000, 1500,   4.923, 590.200, 163.944,   1.633, 364.315, 101.199, 49,  0,   0.000,   0.000,   0.000,   0.128,  13.995,   3.887,  24.000,  51.000, 105.000,   0.000,   0.000,  182,  58.078
13:18:28:835, 36606674408887,   72.060,   23.000, 2000,   5.558, 590.889, 164.136,   3.030, 364.691, 101.303, 49,  0,   0.000,   0.000,   0.000,   0.125,  14.010,   3.892,  24.000,  51.000, 105.000,   0.000,   0.000,  175,  65.075
13:18:28:944, 36606938171590,   72.169,   26.000, 1300,   4.146, 591.341, 164.261,   1.730, 364.879, 101.355, 49,  0,   0.000,   0.000,   0.000,   0.061,  14.017,   3.894,  24.000,  51.000, 105.000,   0.000,   0.000,   95,  85.199
13:18:29:071, 36607244377841,   72.295,   25.000, 1300,   4.905, 591.962, 164.434,   2.298, 365.170, 101.436, 49,  0,   0.000,   0.000,   0.000,   0.125,  14.033,   3.898,  24.000,  51.000, 105.000,   0.000,   0.000,  236,  61.330
13:18:29:180, 36607509124160,   72.405,   27.000, 1300,   4.193, 592.421, 164.561,   1.634, 365.349, 101.486, 49,  0,   0.000,   0.000,   0.000,   0.093,  14.043,   3.901,  24.000,  51.000, 105.000,   0.000,   0.000,  127,  62.268
13:18:29:288, 36607769566666,   72.512,   30.000, 1400,   6.902, 593.164, 164.768,   3.053, 365.677, 101.577, 50,  0,   0.000,   0.000,   0.000,   0.056,  14.049,   3.902,  24.000,  51.000, 105.000,   0.000,   0.000,  120,  86.270
13:18:29:396, 36608031965899,   72.621,   28.000, 1300,   4.120, 593.611, 164.892,   1.604, 365.851, 101.625, 48,  0,   0.000,   0.000,   0.000,   0.038,  14.053,   3.904,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  90.760
13:18:29:522, 36608336333481,   72.746,   30.000, 2200,   6.979, 594.489, 165.136,   3.678, 366.314, 101.754, 49,  0,   0.000,   0.000,   0.000,   0.038,  14.058,   3.905,  24.000,  51.000, 105.000,   0.000,   0.000,   49,  90.676
13:18:29:648, 36608639142487,   72.872,   25.000, 2900,   7.886, 595.476, 165.410,   5.327, 366.981, 101.939, 52,  0,   0.000,   0.000,   0.000,   0.054,  14.065,   3.907,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  94.659
13:18:29:787, 36608976706177,   73.011,   33.000, 3800,  14.139, 597.449, 165.958,  11.267, 368.553, 102.376, 54,  0,   0.000,   0.000,   0.000,   0.110,  14.080,   3.911,  24.000,  51.000, 105.000,   0.000,   0.000,  113,  74.624
13:18:29:911, 36609276592560,   73.135,   24.000, 2100,  11.106, 598.825, 166.340,   8.335, 369.586, 102.663, 50,  0,   0.000,   0.000,   0.000,   0.089,  14.091,   3.914,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  92.627
13:18:30:021, 36609541644728,   73.245,   26.000, 2900,   7.119, 599.605, 166.557,   4.461, 370.075, 102.799, 50,  0,   0.000,   0.000,   0.000,   0.199,  14.113,   3.920,  24.000,  51.000, 105.000,   0.000,   0.000,  235,  74.150
13:18:30:128, 36609802623364,   73.353,   30.000, 1300,   4.263, 600.065, 166.685,   1.920, 370.282, 102.856, 50,  0,   0.000,   0.000,   0.000,   0.063,  14.120,   3.922,  24.000,  51.000, 105.000,   0.000,   0.000,   68,  78.882
13:18:30:254, 36610107380191,   73.479,   32.000, 2700,   4.339, 600.612, 166.837,   1.780, 370.506, 102.918, 50,  0,   0.000,   0.000,   0.000,   0.076,  14.129,   3.925,  24.000,  51.000, 105.000,   0.000,   0.000,  242,  61.867
13:18:30:363, 36610370108450,   73.587,   29.000, 1300,   4.725, 601.125, 166.979,   2.160, 370.741, 102.984, 50,  0,   0.000,   0.000,   0.000,   0.132,  14.143,   3.929,  24.000,  51.000, 105.000,   0.000,   0.000,  143,  52.166
13:18:30:472, 36610633173728,   73.696,   31.000, 1900,   3.753, 601.533, 167.093,   1.321, 370.885, 103.024, 48,  0,   0.000,   0.000,   0.000,   0.068,  14.151,   3.931,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  79.838
13:18:30:596, 36610933728759,   73.820,   29.000, 1300,   6.585, 602.351, 167.320,   2.767, 371.229, 103.119, 49,  0,   0.000,   0.000,   0.000,   0.019,  14.153,   3.931,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  91.546
13:18:30:721, 36611236747693,   73.945,   26.000, 1300,   5.427, 603.031, 167.509,   1.504, 371.417, 103.171, 48,  0,   0.000,   0.000,   0.000,   0.174,  14.175,   3.937,  24.000,  51.000, 105.000,   0.000,   0.000,  266,  61.618
13:18:30:845, 36611536074984,   74.069,   28.000, 1400,   5.921, 603.763, 167.712,   2.531, 371.730, 103.258, 49,  0,   0.000,   0.000,   0.000,   0.132,  14.191,   3.942,  24.000,  51.000, 105.000,   0.000,   0.000,  182,  54.288
13:18:30:970, 36611837203641,   74.194,   46.000, 2900,   6.195, 604.535, 167.926,   3.457, 372.160, 103.378, 50,  0,   0.000,   0.000,   0.000,   0.053,  14.198,   3.944,  24.000,  51.000, 105.000,   0.000,   0.000,  113,  77.909
13:18:31:078, 36612100410094,   74.302,   60.000, 3800,  20.169, 606.729, 168.536,  16.988, 374.009, 103.891, 58,  0,   0.000,   0.000,   0.000,   0.146,  14.214,   3.948,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  91.552
13:18:31:202, 36612398456407,   74.426,   58.000, 3800,  25.204, 609.834, 169.398,  20.860, 376.579, 104.605, 61,  0,   0.000,   0.000,   0.000,   0.186,  14.237,   3.955,  24.000,  51.000, 105.000,   0.000,   0.000,  252,  51.529
13:18:31:311, 36612663142438,   74.535,   42.000, 3800,  19.255, 611.941, 169.984,  16.384, 378.371, 105.103, 57,  0,   0.000,   0.000,   0.000,   0.040,  14.241,   3.956,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  91.085
13:18:31:421, 36612929550624,   74.645,   31.000, 2500,   9.665, 613.005, 170.279,   6.106, 379.044, 105.290, 51,  0,   0.000,   0.000,   0.000,   0.064,  14.248,   3.958,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  92.707
13:18:31:531, 36613196357661,   74.755,   35.000, 2400,   9.858, 614.092, 170.581,   7.069, 379.823, 105.506, 51,  0,   0.000,   0.000,   0.000,   0.041,  14.253,   3.959,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  92.700
